ix,iy,x_m,y_m,depth_m,seabed_z_m
100,139,88.62299195320838,371.4261624377107,8.29485049168112,-8.29485049168112
101,139,97.89632855395689,371.4261624377107,8.264909071548624,-8.264909071548624
102,139,107.16966515470517,371.4261624377107,8.23590312347937,-8.23590312347937
103,139,116.44300175545368,371.4261624377107,8.206897175410113,-8.206897175410113
104,139,125.71633835620196,371.4261624377107,8.177666020268028,-8.177666020268028
105,139,134.98967495695047,371.4261624377107,8.147829621117715,-8.147829621117715
106,139,144.26301155769886,371.4261624377107,8.117993221967401,-8.117993221967401
107,139,153.53634815844737,371.4261624377107,8.087977415821689,-8.087977415821689
108,139,162.80968475919565,371.4261624377107,8.057326784923024,-8.057326784923024
109,139,172.08302135994415,371.4261624377107,8.026676154024361,-8.026676154024361
110,139,181.35635796069243,371.4261624377107,7.996111032073472,-7.996111032073472
111,139,190.62969456144106,371.4261624377107,7.965964903966674,-7.965964903966674
112,139,199.90303116218956,371.4261624377107,7.9358187758598735,-7.9358187758598735
113,139,209.17636776293784,371.4261624377107,7.905769410658018,-7.905769410658018
114,139,218.44970436368635,371.4261624377107,7.876438855607171,-7.876438855607171
115,139,227.72304096443463,371.4261624377107,7.847108300556326,-7.847108300556326
116,139,236.99637756518314,371.4261624377107,7.817741516020837,-7.817741516020837
117,139,246.26971416593142,371.4261624377107,7.787876576071502,-7.787876576071502
118,139,255.54305076667993,371.4261624377107,7.758011636122167,-7.758011636122167
119,139,264.8163873674282,371.4261624377107,7.728116374040839,-7.728116374040839
120,139,274.0897239681767,371.4261624377107,7.696462428303992,-7.696462428303992
121,139,283.363060568925,371.4261624377107,7.664808482567144,-7.664808482567144
122,139,292.6363971696735,371.4261624377107,7.633154536830296,-7.633154536830296
123,139,301.909733770422,371.4261624377107,7.600384124949256,-7.600384124949256
124,139,311.1830703711703,371.4261624377107,7.567574538817545,-7.567574538817545
125,139,320.4564069719188,371.4261624377107,7.534764952685833,-7.534764952685833
126,139,329.7297435726673,371.4261624377107,7.50267721643009,-7.50267721643009
127,139,339.0030801734156,371.4261624377107,7.470656318125825,-7.470656318125825
128,139,348.2764167741641,371.4261624377107,7.43863541982156,-7.43863541982156
129,139,357.5497533749126,371.4261624377107,7.408094137115051,-7.408094137115051
130,139,366.8230899756609,371.4261624377107,7.377784950972897,-7.377784950972897
131,139,376.0964265764094,371.4261624377107,7.347475764830743,-7.347475764830743
132,139,385.36976317715767,371.4261624377107,7.3175143088392005,-7.3175143088392005
133,139,394.6430997779062,371.4261624377107,7.287632541007171,-7.287632541007171
134,139,403.91643637865445,371.4261624377107,7.257750773175143,-7.257750773175143
135,139,413.18977297940296,371.4261624377107,7.226717446345241,-7.226717446345241
136,139,422.46310958015124,371.4261624377107,7.195325856716002,-7.195325856716002
137,139,431.73644618089975,371.4261624377107,7.16393426708676,-7.16393426708676
138,139,441.00978278164825,371.4261624377107,7.131409755655087,-7.131409755655087
139,139,450.28311938239676,371.4261624377107,7.098426680636715,-7.098426680636715
140,139,459.55645598314504,371.4261624377107,7.065443605618343,-7.065443605618343
141,139,468.82979258389355,371.4261624377107,7.032822869356725,-7.032822869356725
142,139,478.10312918464183,371.4261624377107,7.000387947842161,-7.000387947842161
143,139,487.37646578539034,371.4261624377107,6.9679530263275975,-6.9679530263275975
144,139,496.6498023861386,371.4261624377107,6.937044278060551,-6.937044278060551
145,139,505.9231389868871,371.4261624377107,6.90711058492386,-6.90711058492386
146,139,515.1964755876356,371.4261624377107,6.877176891787171,-6.877176891787171
147,139,524.4698121883839,371.4261624377107,6.848286237991347,-6.848286237991347
148,139,533.7431487891324,371.4261624377107,6.820217372767116,-6.820217372767116
149,139,543.0164853898807,371.4261624377107,6.792148507542885,-6.792148507542885
150,139,552.2898219906292,371.4261624377107,6.763698715098171,-6.763698715098171
151,139,561.5631585913775,371.4261624377107,6.734880693006991,-6.734880693006991
152,139,570.836495192126,371.4261624377107,6.70606267091581,-6.70606267091581
153,139,580.1098317928745,371.4261624377107,6.6762284829963345,-6.6762284829963345
154,139,589.383168393623,371.4261624377107,6.645189950391474,-6.645189950391474
155,139,598.6565049943713,371.4261624377107,6.614151417786612,-6.614151417786612
156,139,607.9298415951198,371.4261624377107,6.582854361269847,-6.582854361269847
157,139,617.2031781958681,371.4261624377107,6.5511802907148935,-6.5511802907148935
158,139,626.4765147966166,371.4261624377107,6.519506220159939,-6.519506220159939
159,139,635.7498513973649,371.4261624377107,6.488600652322113,-6.488600652322113
160,139,645.0231879981131,371.4261624377107,6.459085708448615,-6.459085708448615
161,139,654.2965245988619,371.4261624377107,6.429570764575116,-6.429570764575116
162,139,663.5698611996102,371.4261624377107,6.400821587803142,-6.400821587803142
163,139,672.8431978003584,371.4261624377107,6.373816658317972,-6.373816658317972
164,139,682.1165344011072,371.4261624377107,6.346811728832803,-6.346811728832803
165,139,691.3898710018555,371.4261624377107,6.319675271943793,-6.319675271943793
166,139,700.6632076026037,371.4261624377107,6.292153001336855,-6.292153001336855
167,139,709.9365442033522,371.4261624377107,6.264630730729916,-6.264630730729916
168,139,719.2098808041007,371.4261624377107,6.236400248340492,-6.236400248340492
169,139,728.4832174048493,371.4261624377107,6.205395936469667,-6.205395936469667
170,139,737.7565540055975,371.4261624377107,6.174391624598842,-6.174391624598842
171,139,747.0298906063458,371.4261624377107,6.1430555361776396,-6.1430555361776396
172,139,756.3032272070946,371.4261624377107,6.1098762446987855,-6.1098762446987855
173,139,765.5765638078428,371.4261624377107,6.076696953219933,-6.076696953219933
174,139,774.8499004085911,371.4261624377107,6.043879770501928,-6.043879770501928
175,139,784.1232370093394,371.4261624377107,6.0142612151714,-6.0142612151714
176,139,793.3965736100881,371.4261624377107,5.984642659840873,-5.984642659840873
177,139,802.6699102108364,371.4261624377107,5.955495795224463,-5.955495795224463
178,139,811.9432468115847,371.4261624377107,5.935153823938245,-5.935153823938245
179,139,821.2165834123334,371.4261624377107,5.914811852652026,-5.914811852652026
180,139,830.4899200130817,371.4261624377107,5.894469881365808,-5.894469881365808
0,140,-838.7106681216333,379.9174046599344,8.52431344987628,-8.52431344987628
1,140,-829.4373315208849,379.9174046599344,8.562140059535801,-8.562140059535801
2,140,-820.1639949201365,379.9174046599344,8.599966669195327,-8.599966669195327
3,140,-810.890658319388,379.9174046599344,8.637793278854849,-8.637793278854849
4,140,-801.6173217186396,379.9174046599344,8.685321377607895,-8.685321377607895
5,140,-792.3439851178912,379.9174046599344,8.73336919899095,-8.73336919899095
6,140,-783.0706485171428,379.9174046599344,8.781417020374004,-8.781417020374004
7,140,-773.7973119163944,379.9174046599344,8.827058302494779,-8.827058302494779
8,140,-764.5239753156459,379.9174046599344,8.872427146208507,-8.872427146208507
9,140,-755.2506387148975,379.9174046599344,8.917795989922233,-8.917795989922233
10,140,-745.9773021141491,379.9174046599344,8.954834534827821,-8.954834534827821
11,140,-736.7039655134007,379.9174046599344,8.99037362594794,-8.99037362594794
12,140,-727.4306289126523,379.9174046599344,9.025912717068062,-9.025912717068062
13,140,-718.1572923119038,379.9174046599344,9.055973402981474,-9.055973402981474
14,140,-708.8839557111554,379.9174046599344,9.08463534713998,-9.08463534713998
15,140,-699.610619110407,379.9174046599344,9.113297291298487,-9.113297291298487
16,140,-690.3372825096586,379.9174046599344,9.142158366300908,-9.142158366300908
17,140,-681.0639459089102,379.9174046599344,9.171087326818297,-9.171087326818297
18,140,-671.7906093081617,379.9174046599344,9.200016287335686,-9.200016287335686
19,140,-662.5172727074133,379.9174046599344,9.231129759652921,-9.231129759652921
20,140,-653.2439361066649,379.9174046599344,9.263202285931063,-9.263202285931063
21,140,-643.9705995059165,379.9174046599344,9.295274812209206,-9.295274812209206
22,140,-634.6972629051681,379.9174046599344,9.327134610918888,-9.327134610918888
23,140,-625.4239263044196,379.9174046599344,9.358876849656532,-9.358876849656532
24,140,-616.1505897036712,379.9174046599344,9.390619088394171,-9.390619088394171
25,140,-606.8772531029229,379.9174046599344,9.419477500878198,-9.419477500878198
26,140,-597.6039165021745,379.9174046599344,9.4463584325026,-9.4463584325026
27,140,-588.3305799014261,379.9174046599344,9.473239364127005,-9.473239364127005
28,140,-579.0572433006776,379.9174046599344,9.497501904357115,-9.497501904357115
29,140,-569.7839066999292,379.9174046599344,9.519555176848291,-9.519555176848291
30,140,-560.5105700991808,379.9174046599344,9.541608449339467,-9.541608449339467
31,140,-551.2372334984324,379.9174046599344,9.563459329783921,-9.563459329783921
32,140,-541.963896897684,379.9174046599344,9.585100839145559,-9.585100839145559
33,140,-532.6905602969355,379.9174046599344,9.606742348507197,-9.606742348507197
34,140,-523.4172236961872,379.9174046599344,9.629962658320357,-9.629962658320357
35,140,-514.1438870954387,379.9174046599344,9.655186830245068,-9.655186830245068
36,140,-504.8705504946903,379.9174046599344,9.680411002169778,-9.680411002169778
37,140,-495.59721389394184,379.9174046599344,9.706893870354769,-9.706893870354769
38,140,-486.32387729319345,379.9174046599344,9.735346871816722,-9.735346871816722
39,140,-477.050540692445,379.9174046599344,9.763799873278675,-9.763799873278675
40,140,-467.77720409169666,379.9174046599344,9.79174891489485,-9.79174891489485
41,140,-458.50386749094815,379.9174046599344,9.818715234811766,-9.818715234811766
42,140,-449.23053089019976,379.9174046599344,9.845681554728678,-9.845681554728678
43,140,-439.9571942894513,379.9174046599344,9.870368030315163,-9.870368030315163
44,140,-430.6838576887029,379.9174046599344,9.889421949320592,-9.889421949320592
45,140,-421.4105210879545,379.9174046599344,9.908475868326018,-9.908475868326018
46,140,-412.13718448720607,379.9174046599344,9.924466511119164,-9.924466511119164
47,140,-402.8638478864577,379.9174046599344,9.930610908944265,-9.930610908944265
48,140,-393.5905112857093,379.9174046599344,9.936755306769363,-9.936755306769363
49,140,-384.31717468496083,379.9174046599344,9.940281079502174,-9.940281079502174
50,140,-375.04383808421244,379.9174046599344,9.93238012455955,-9.93238012455955
51,140,-365.77050148346405,379.9174046599344,9.924479169616925,-9.924479169616925
52,140,-356.49716488271565,379.9174046599344,9.915111355821288,-9.915111355821288
53,140,-347.2238282819672,379.9174046599344,9.896392316837687,-9.896392316837687
54,140,-337.9504916812188,379.9174046599344,9.87767327785409,-9.87767327785409
55,140,-328.6771550804704,379.9174046599344,9.858489650272674,-9.858489650272674
56,140,-319.40381847972185,379.9174046599344,9.834288465834844,-9.834288465834844
57,140,-310.13048187897346,379.9174046599344,9.810087281397012,-9.810087281397012
58,140,-300.85714527822506,379.9174046599344,9.78583065082834,-9.78583065082834
59,140,-291.58380867747667,379.9174046599344,9.7599938055307,-9.7599938055307
60,140,-282.3104720767283,379.9174046599344,9.734156960233058,-9.734156960233058
61,140,-273.0371354759799,379.9174046599344,9.708320114935418,-9.708320114935418
62,140,-263.7637988752315,379.9174046599344,9.681210065001393,-9.681210065001393
63,140,-254.49046227448298,379.9174046599344,9.654078063263295,-9.654078063263295
64,140,-245.21712567373459,379.9174046599344,9.626946061525196,-9.626946061525196
65,140,-235.9437890729862,379.9174046599344,9.596668824728665,-9.596668824728665
66,140,-226.6704524722378,379.9174046599344,9.566162843564246,-9.566162843564246
67,140,-217.3971158714894,379.9174046599344,9.535656862399831,-9.535656862399831
68,140,-208.123779270741,379.9174046599344,9.500774947206727,-9.500774947206727
69,140,-198.8504426699925,379.9174046599344,9.465303963971298,-9.465303963971298
70,140,-189.5771060692441,379.9174046599344,9.429832980735872,-9.429832980735872
71,140,-180.30376946849572,379.9174046599344,9.391020907468153,-9.391020907468153
72,140,-171.03043286774732,379.9174046599344,9.351526979091807,-9.351526979091807
73,140,-161.75709626699881,379.9174046599344,9.312033050715456,-9.312033050715456
74,140,-152.48375966625042,379.9174046599344,9.271759995977694,-9.271759995977694
75,140,-143.21042306550203,379.9174046599344,9.231266753355182,-9.231266753355182
76,140,-133.93708646475363,379.9174046599344,9.190773510732669,-9.190773510732669
77,140,-124.66374986400513,379.9174046599344,9.151559037964027,-9.151559037964027
78,140,-115.39041326325673,379.9174046599344,9.112820386536358,-9.112820386536358
79,140,-106.11707666250834,379.9174046599344,9.074081735108688,-9.074081735108688
80,140,-96.84374006176006,379.9174046599344,9.03677304448981,-9.03677304448981
81,140,-87.57040346101155,379.9174046599344,9.000143585255103,-9.000143585255103
82,140,-78.29706686026304,379.9174046599344,8.963514126020396,-8.963514126020396
83,140,-69.02373025951476,379.9174046599344,8.926957641123364,-8.926957641123364
84,140,-59.75039365876626,379.9174046599344,8.890444546373057,-8.890444546373057
85,140,-50.47705705801786,379.9174046599344,8.853931451622753,-8.853931451622753
86,140,-41.203720457269355,379.9174046599344,8.81632991239714,-8.81632991239714
87,140,-31.930383856521075,379.9174046599344,8.777928046351454,-8.777928046351454
88,140,-22.657047255772568,379.9174046599344,8.739526180305761,-8.739526180305761
89,140,-13.383710655024288,379.9174046599344,8.700355295535848,-8.700355295535848
90,140,-4.1103740542757805,379.9174046599344,8.66048981320857,-8.66048981320857
91,140,5.162962546472613,379.9174046599344,8.620624330881292,-8.620624330881292
92,140,14.43629914722112,379.9174046599344,8.581416319623388,-8.581416319623388
93,140,23.7096357479694,379.9174046599344,8.542936222763716,-8.542936222763716
94,140,32.98297234871791,379.9174046599344,8.504456125904046,-8.504456125904046
95,140,42.25630894946619,379.9174046599344,8.467679489897487,-8.467679489897487
96,140,51.529645550214696,379.9174046599344,8.433219560651155,-8.433219560651155
97,140,60.8029821509632,379.9174046599344,8.398759631404824,-8.398759631404824
98,140,70.0763187517116,379.9174046599344,8.365749272517272,-8.365749272517272
99,140,79.34965535245999,379.9174046599344,8.335176827414939,-8.335176827414939
